Id,Label,度,Closeness Centrality,Betweenness Centrality,PageRank,Eigenvector Centrality
122965,122965,1,7.931050023,0,1.30E-04,0.018448135
123371,123371,1,7.931050023,0,1.30E-04,0.018448135
123746,123746,1,7.931050023,0,1.30E-04,0.018448135
123817,123817,1,7.931050023,0,1.30E-04,0.018448135
127470,127470,1,7.931050023,0,1.30E-04,0.018448135
127471,127471,1,7.931050023,0,1.30E-04,0.018448135
127616,127616,1,7.931050023,0,1.30E-04,0.018448135
128246,128246,1,7.931050023,0,1.30E-04,0.018448135
128651,128651,1,7.931050023,0,1.30E-04,0.018448135
132231,132231,1,7.931050023,0,1.30E-04,0.018448135
132496,132496,1,7.931050023,0,1.30E-04,0.018448135
136772,136772,1,7.931050023,0,1.30E-04,0.018448135
136864,136864,1,7.931050023,0,1.30E-04,0.018448135
139533,139533,1,7.931050023,0,1.30E-04,0.018448135
139963,139963,1,7.931050023,0,1.30E-04,0.018448135
147855,147855,1,7.931050023,0,1.30E-04,0.018448135
148997,148997,1,7.931050023,0,1.30E-04,0.018448135
149917,149917,1,7.931050023,0,1.30E-04,0.018448135
152609,152609,1,7.931050023,0,1.30E-04,0.018448135
160123,160123,1,7.931050023,0,1.30E-04,0.018448135
160831,160831,1,7.931050023,0,1.30E-04,0.018448135
163347,163347,1,7.931050023,0,1.30E-04,0.018448135
178382,178382,1,7.931050023,0,1.30E-04,0.018448135
24632,24632,12,6.324921136,24343,0.001383513,0.013994449
6296,6296,1,7.324470482,0,1.34E-04,0.002269809
10844,10844,1,7.324470482,0,1.34E-04,0.002269809
22976,22976,1,7.324470482,0,1.34E-04,0.002269809
24633,24633,1,7.324470482,0,1.34E-04,0.002269809
24645,24645,1,7.324470482,0,1.34E-04,0.002269809
24646,24646,1,7.324470482,0,1.34E-04,0.002269809
24663,24663,1,7.324470482,0,1.34E-04,0.002269809
24696,24696,1,7.324470482,0,1.34E-04,0.002269809
24699,24699,1,7.324470482,0,1.34E-04,0.002269809
24700,24700,1,7.324470482,0,1.34E-04,0.002269809
24740,24740,1,7.324470482,0,1.34E-04,0.002269809
24784,24784,1,7.517350158,0,1.37E-04,0.001765184
15378,15378,1,7.443442992,0,1.29E-04,0.004316358
24703,24703,1,7.443442992,0,1.29E-04,0.004316358
24705,24705,1,7.443442992,0,1.29E-04,0.004316358
24706,24706,1,7.443442992,0,1.29E-04,0.004316358
24707,24707,1,7.443442992,0,1.29E-04,0.004316358
24708,24708,1,7.443442992,0,1.29E-04,0.004316358
24712,24712,1,7.443442992,0,1.29E-04,0.004316358
24713,24713,1,7.443442992,0,1.29E-04,0.004316358
24717,24717,1,7.443442992,0,1.29E-04,0.004316358
24720,24720,1,7.443442992,0,1.29E-04,0.004316358
24723,24723,1,7.443442992,0,1.29E-04,0.004316358
24730,24730,1,7.443442992,0,1.29E-04,0.004316358
24739,24739,1,7.443442992,0,1.29E-04,0.004316358
24741,24741,1,7.443442992,0,1.29E-04,0.004316358
24744,24744,1,7.443442992,0,1.29E-04,0.004316358
24746,24746,1,7.443442992,0,1.29E-04,0.004316358
24748,24748,1,7.443442992,0,1.29E-04,0.004316358
24749,24749,1,7.443442992,0,1.29E-04,0.004316358
24760,24760,1,7.443442992,0,1.29E-04,0.004316358
24762,24762,1,7.443442992,0,1.29E-04,0.004316358
24764,24764,1,7.443442992,0,1.29E-04,0.004316358
24788,24788,1,7.443442992,0,1.29E-04,0.004316358
24802,24802,1,7.443442992,0,1.29E-04,0.004316358
3262,3262,1,7.768814781,0,1.23E-04,0.00505384
5931,5931,1,7.768814781,0,1.23E-04,0.00505384
6372,6372,1,7.768814781,0,1.23E-04,0.00505384
22697,22697,1,7.768814781,0,1.23E-04,0.00505384
23639,23639,1,7.768814781,0,1.23E-04,0.00505384
26565,26565,1,7.768814781,0,1.23E-04,0.00505384
26590,26590,1,7.768814781,0,1.23E-04,0.00505384
27029,27029,1,7.768814781,0,1.23E-04,0.00505384
35521,35521,1,7.768814781,0,1.23E-04,0.00505384
35527,35527,1,7.768814781,0,1.23E-04,0.00505384
35536,35536,1,7.768814781,0,1.23E-04,0.00505384
35571,35571,1,7.768814781,0,1.23E-04,0.00505384
35622,35622,1,7.768814781,0,1.23E-04,0.00505384
35687,35687,1,7.768814781,0,1.23E-04,0.00505384
35725,35725,1,7.768814781,0,1.23E-04,0.00505384
35753,35753,1,7.768814781,0,1.23E-04,0.00505384
35802,35802,1,7.768814781,0,1.23E-04,0.00505384
35811,35811,1,7.768814781,0,1.23E-04,0.00505384
35848,35848,1,7.768814781,0,1.23E-04,0.00505384
35875,35875,1,7.768814781,0,1.23E-04,0.00505384
35884,35884,1,7.768814781,0,1.23E-04,0.00505384
35928,35928,1,7.768814781,0,1.23E-04,0.00505384
36877,36877,1,7.768814781,0,1.23E-04,0.00505384
36922,36922,1,7.768814781,0,1.23E-04,0.00505384
37056,37056,1,7.768814781,0,1.23E-04,0.00505384
24767,24767,23,5.518702118,76944,0.002507981,0.03536945
3903,3903,1,6.518251465,0,1.29E-04,0.004274573
24768,24768,1,6.518251465,0,1.29E-04,0.004274573
24769,24769,1,6.518251465,0,1.29E-04,0.004274573
24771,24771,1,6.518251465,0,1.29E-04,0.004274573
24772,24772,1,6.518251465,0,1.29E-04,0.004274573
24773,24773,1,6.518251465,0,1.29E-04,0.004274573
24774,24774,1,6.518251465,0,1.29E-04,0.004274573
24775,24775,1,6.518251465,0,1.29E-04,0.004274573
24776,24776,1,6.518251465,0,1.29E-04,0.004274573
24777,24777,14,6.506534475,28756,0.001601369,0.015908137
24778,24778,1,6.518251465,0,1.29E-04,0.004274573
24794,24794,1,6.518251465,0,1.29E-04,0.004274573
51775,51775,1,6.518251465,0,1.29E-04,0.004274573
51776,51776,1,6.518251465,0,1.29E-04,0.004274573
51777,51777,1,6.518251465,0,1.29E-04,0.004274573
51778,51778,1,6.518251465,0,1.29E-04,0.004274573
51789,51789,1,6.518251465,0,1.29E-04,0.004274573
51790,51790,1,6.518251465,0,1.29E-04,0.004274573
51791,51791,1,6.518251465,0,1.29E-04,0.004274573
51796,51796,1,6.518251465,0,1.29E-04,0.004274573
51802,51802,1,6.518251465,0,1.29E-04,0.004274573
51805,51805,1,6.518251465,0,1.29E-04,0.004274573
4494,4494,1,7.506083822,0,1.33E-04,0.002608389
24779,24779,1,7.506083822,0,1.33E-04,0.002608389
24780,24780,1,7.506083822,0,1.33E-04,0.002608389
24781,24781,1,7.506083822,0,1.33E-04,0.002608389
24782,24782,1,7.506083822,0,1.33E-04,0.002608389
24785,24785,1,7.506083822,0,1.33E-04,0.002608389
24790,24790,1,7.506083822,0,1.33E-04,0.002608389
24791,24791,1,7.506083822,0,1.33E-04,0.002608389
24792,24792,1,7.506083822,0,1.33E-04,0.002608389
24793,24793,1,7.506083822,0,1.33E-04,0.002608389
24795,24795,1,7.506083822,0,1.33E-04,0.002608389
24797,24797,1,7.506083822,0,1.33E-04,0.002608389
24801,24801,1,7.506083822,0,1.33E-04,0.002608389
24805,24805,37,4.791798107,242321.5768,0.003523566,0.100262347
1184,1184,3,5.235691753,0,2.71E-04,0.046566046
1198,1198,1,5.791347454,0,1.17E-04,0.008821969
1223,1223,2,5.77512393,39618,2.13E-04,0.011749463
1292,1292,3,5.235691753,0,2.71E-04,0.046566046
1296,1296,1,5.791347454,0,1.17E-04,0.008821969
1637,1637,1,5.791347454,0,1.17E-04,0.008821969
1644,1644,1,5.791347454,0,1.17E-04,0.008821969
1675,1675,1,5.791347454,0,1.17E-04,0.008821969
3218,3218,1,5.791347454,0,1.17E-04,0.008821969
3758,3758,1,5.791347454,0,1.17E-04,0.008821969
4314,4314,1,5.791347454,0,1.17E-04,0.008821969
24806,24806,1,5.791347454,0,1.17E-04,0.008821969
24807,24807,1,5.791347454,0,1.17E-04,0.008821969
24809,24809,1,5.791347454,0,1.17E-04,0.008821969
24810,24810,1,5.791347454,0,1.17E-04,0.008821969
24815,24815,1,5.791347454,0,1.17E-04,0.008821969
24816,24816,1,5.791347454,0,1.17E-04,0.008821969
24818,24818,60,4.781433078,326608.8713,0.005450341,0.18932997
24827,24827,3,5.155926093,5898.153997,2.72E-04,0.040783702
24836,24836,1,5.791347454,0,1.17E-04,0.008821969
24865,24865,6,5.112212708,22221.7722,5.36E-04,0.090517003
24918,24918,82,4.673726904,353475.5258,0.007386906,0.295386743
24990,24990,1,5.791347454,0,1.17E-04,0.008821969
27343,27343,1,5.791347454,0,1.17E-04,0.008821969
37124,37124,1,5.791347454,0,1.17E-04,0.008821969
52469,52469,1,5.791347454,0,1.17E-04,0.008821969
75738,75738,1,5.791347454,0,1.17E-04,0.008821969
83985,83985,1,5.791347454,0,1.17E-04,0.008821969
96653,96653,2,5.472735466,2205.745549,1.95E-04,0.019438374
130251,130251,1,5.791347454,0,1.17E-04,0.008821969
195282,195282,1,5.791347454,0,1.17E-04,0.008821969
195287,195287,1,5.791347454,0,1.17E-04,0.008821969
195346,195346,1,5.791347454,0,1.17E-04,0.008821969
195356,195356,1,5.791347454,0,1.17E-04,0.008821969
195387,195387,1,5.791347454,0,1.17E-04,0.008821969
24811,24811,18,6.759351059,37570,0.002039372,0.017245824
1946,1946,1,7.758900406,0,1.32E-04,0.002927494
2346,2346,1,7.758900406,0,1.32E-04,0.002927494
2360,2360,1,7.758900406,0,1.32E-04,0.002927494
3886,3886,1,7.758900406,0,1.32E-04,0.002927494
4096,4096,1,7.758900406,0,1.32E-04,0.002927494
8725,8725,1,7.758900406,0,1.32E-04,0.002927494
9245,9245,1,7.758900406,0,1.32E-04,0.002927494
26726,26726,1,7.758900406,0,1.32E-04,0.002927494
26727,26727,1,7.758900406,0,1.32E-04,0.002927494
26730,26730,1,7.758900406,0,1.32E-04,0.002927494
26731,26731,1,7.758900406,0,1.32E-04,0.002927494
26738,26738,1,7.758900406,0,1.32E-04,0.002927494
26743,26743,1,7.758900406,0,1.32E-04,0.002927494
26761,26761,1,7.758900406,0,1.32E-04,0.002927494
26765,26765,1,7.758900406,0,1.32E-04,0.002927494
26845,26845,1,7.758900406,0,1.32E-04,0.002927494
26915,26915,1,7.758900406,0,1.32E-04,0.002927494
24817,24817,64,4.893195133,232367.1915,0.006447271,0.133214246
707,707,1,5.892744479,0,1.22E-04,0.012205307
873,873,1,5.892744479,0,1.22E-04,0.012205307
1489,1489,1,5.892744479,0,1.22E-04,0.012205307
2104,2104,1,5.892744479,0,1.22E-04,0.012205307
3400,3400,1,5.892744479,0,1.22E-04,0.012205307
4761,4761,1,5.892744479,0,1.22E-04,0.012205307
4972,4972,1,5.892744479,0,1.22E-04,0.012205307
6125,6125,1,5.892744479,0,1.22E-04,0.012205307
12912,12912,1,5.892744479,0,1.22E-04,0.012205307
15557,15557,1,5.892744479,0,1.22E-04,0.012205307
17379,17379,1,5.892744479,0,1.22E-04,0.012205307
19724,19724,1,5.892744479,0,1.22E-04,0.012205307
20219,20219,1,5.892744479,0,1.22E-04,0.012205307
24864,24864,2,5.332582244,9293.468015,2.00E-04,0.02882699
27202,27202,1,5.892744479,0,1.22E-04,0.012205307
27231,27231,1,5.892744479,0,1.22E-04,0.012205307
27537,27537,1,5.892744479,0,1.22E-04,0.012205307
29793,29793,1,5.892744479,0,1.22E-04,0.012205307
30112,30112,1,5.892744479,0,1.22E-04,0.012205307
30113,30113,1,5.892744479,0,1.22E-04,0.012205307
30115,30115,1,5.892744479,0,1.22E-04,0.012205307
30130,30130,1,5.892744479,0,1.22E-04,0.012205307
30138,30138,2,5.389815232,25901.35439,2.12E-04,0.052705833
30148,30148,1,5.892744479,0,1.22E-04,0.012205307
30150,30150,1,5.892744479,0,1.22E-04,0.012205307
30405,30405,1,5.892744479,0,1.22E-04,0.012205307
30622,30622,1,5.892744479,0,1.22E-04,0.012205307
31210,31210,1,5.892744479,0,1.22E-04,0.012205307
34078,34078,1,5.892744479,0,1.22E-04,0.012205307
35387,35387,1,5.892744479,0,1.22E-04,0.012205307
36577,36577,1,5.892744479,0,1.22E-04,0.012205307
41523,41523,1,5.892744479,0,1.22E-04,0.012205307
51984,51984,1,5.892744479,0,1.22E-04,0.012205307
52533,52533,1,5.892744479,0,1.22E-04,0.012205307
52534,52534,4,4.925642181,76970.56333,3.66E-04,0.091731544
52550,52550,1,5.892744479,0,1.22E-04,0.012205307
52551,52551,1,5.892744479,0,1.22E-04,0.012205307
52552,52552,1,5.892744479,0,1.22E-04,0.012205307
52553,52553,1,5.892744479,0,1.22E-04,0.012205307
52554,52554,1,5.892744479,0,1.22E-04,0.012205307
52555,52555,1,5.892744479,0,1.22E-04,0.012205307
52556,52556,1,5.892744479,0,1.22E-04,0.012205307
52558,52558,1,5.892744479,0,1.22E-04,0.012205307
52559,52559,1,5.892744479,0,1.22E-04,0.012205307
52560,52560,1,5.892744479,0,1.22E-04,0.012205307
52561,52561,1,5.892744479,0,1.22E-04,0.012205307
72161,72161,1,5.892744479,0,1.22E-04,0.012205307
72183,72183,1,5.892744479,0,1.22E-04,0.012205307
78141,78141,1,5.892744479,0,1.22E-04,0.012205307
82792,82792,1,5.892744479,0,1.22E-04,0.012205307
82795,82795,1,5.892744479,0,1.22E-04,0.012205307
82796,82796,1,5.892744479,0,1.22E-04,0.012205307
82797,82797,1,5.892744479,0,1.22E-04,0.012205307
82798,82798,1,5.892744479,0,1.22E-04,0.012205307
82801,82801,1,5.892744479,0,1.22E-04,0.012205307
1201,1201,2,5.515547544,0,1.90E-04,0.037744077
1218,1218,1,5.780982425,0,1.13E-04,0.01534005
1613,1613,2,5.251915277,1730.00002,1.91E-04,0.031961733
1650,1650,3,5.576385759,2876.987211,2.69E-04,0.031006702
4038,4038,1,5.780982425,0,1.13E-04,0.01534005
11460,11460,1,5.780982425,0,1.13E-04,0.01534005
12610,12610,1,5.780982425,0,1.13E-04,0.01534005
24819,24819,2,5.780081118,2218,2.25E-04,0.01614777
24820,24820,12,5.234790446,22431.5036,0.001182291,0.046152229
24821,24821,1,5.780982425,0,1.13E-04,0.01534005
24822,24822,27,4.989184317,147679.4035,0.00247623,0.139830023
24823,24823,1,5.780982425,0,1.13E-04,0.01534005
24824,24824,1,5.780982425,0,1.13E-04,0.01534005
24825,24825,1,5.780982425,0,1.13E-04,0.01534005
24826,24826,22,5.173050924,100687.7469,0.002159455,0.116405873
24834,24834,1,5.780982425,0,1.13E-04,0.01534005
24835,24835,27,5.143307796,205722.9668,0.002536163,0.073422743
24851,24851,9,5.417755746,20101.90154,7.88E-04,0.070503242
24877,24877,3,5.496620099,3606.68231,2.67E-04,0.042794325
24966,24966,66,5.537178909,133684.3254,0.006913595,0.131726263
24969,24969,2,5.676881478,0,1.97E-04,0.024298544
25029,25029,2,5.515547544,0,1.90E-04,0.037744077
25031,25031,1,5.780982425,0,1.13E-04,0.01534005
25096,25096,2,5.604776927,0,1.91E-04,0.025956455
44858,44858,1,5.780982425,0,1.13E-04,0.01534005
72215,72215,1,5.780982425,0,1.13E-04,0.01534005
73439,73439,1,5.780982425,0,1.13E-04,0.01534005
83993,83993,1,5.780982425,0,1.13E-04,0.01534005
83995,83995,2,5.752591257,0,2.02E-04,0.027913694
83998,83998,1,5.780982425,0,1.13E-04,0.01534005
83999,83999,1,5.780982425,0,1.13E-04,0.01534005
84000,84000,1,5.780982425,0,1.13E-04,0.01534005
84001,84001,1,5.780982425,0,1.13E-04,0.01534005
84002,84002,1,5.780982425,0,1.13E-04,0.01534005
84003,84003,1,5.780982425,0,1.13E-04,0.01534005
84005,84005,1,5.780982425,0,1.13E-04,0.01534005
84019,84019,1,5.780982425,0,1.13E-04,0.01534005
84020,84020,1,5.780982425,0,1.13E-04,0.01534005
84037,84037,1,5.780982425,0,1.13E-04,0.01534005
84086,84086,1,5.780982425,0,1.13E-04,0.01534005
84088,84088,1,5.780982425,0,1.13E-04,0.01534005
84091,84091,1,5.780982425,0,1.13E-04,0.01534005
84125,84125,1,5.780982425,0,1.13E-04,0.01534005
84129,84129,1,5.780982425,0,1.13E-04,0.01534005
84135,84135,1,5.780982425,0,1.13E-04,0.01534005
84187,84187,1,5.780982425,0,1.13E-04,0.01534005
84218,84218,1,5.780982425,0,1.13E-04,0.01534005
84219,84219,1,5.780982425,0,1.13E-04,0.01534005
84225,84225,1,5.780982425,0,1.13E-04,0.01534005
84239,84239,1,5.780982425,0,1.13E-04,0.01534005
84312,84312,1,5.780982425,0,1.13E-04,0.01534005
196530,196530,1,6.779630464,0,1.32E-04,0.001752048
20055,20055,1,6.234339793,0,1.20E-04,0.00421626
24838,24838,1,6.234339793,0,1.20E-04,0.00421626
24853,24853,1,6.234339793,0,1.20E-04,0.00421626
24862,24862,1,6.234339793,0,1.20E-04,0.00421626
24893,24893,1,6.234339793,0,1.20E-04,0.00421626
24901,24901,1,6.234339793,0,1.20E-04,0.00421626
25022,25022,1,6.234339793,0,1.20E-04,0.00421626
25129,25129,1,6.234339793,0,1.20E-04,0.00421626
25134,25134,1,6.234339793,0,1.20E-04,0.00421626
1221,1221,4,5.583145561,6238.249306,3.57E-04,0.050644324
24910,24910,1,5.988733664,0,1.14E-04,0.010616405
24913,24913,1,5.988733664,0,1.14E-04,0.010616405
24914,24914,1,5.988733664,0,1.14E-04,0.010616405
24916,24916,1,5.988733664,0,1.14E-04,0.010616405
24921,24921,1,5.988733664,0,1.14E-04,0.010616405
24925,24925,1,5.988733664,0,1.14E-04,0.010616405
24926,24926,13,5.977917981,26550,0.001446355,0.021378371
24934,24934,2,5.987832357,2218,2.26E-04,0.011407574
24964,24964,1,5.988733664,0,1.14E-04,0.010616405
24982,24982,1,5.988733664,0,1.14E-04,0.010616405
24991,24991,1,5.988733664,0,1.14E-04,0.010616405
25025,25025,167,4.839116719,440541.6157,0.017684109,0.560469774
25056,25056,1,5.988733664,0,1.14E-04,0.010616405
25068,25068,1,5.988733664,0,1.14E-04,0.010616405
25079,25079,2,5.630464173,0,1.91E-04,0.033020433
25103,25103,1,5.988733664,0,1.14E-04,0.010616405
25127,25127,1,5.988733664,0,1.14E-04,0.010616405
96715,96715,1,5.988733664,0,1.14E-04,0.010616405
2376,2376,1,6.17260027,0,1.20E-04,0.008958494
24920,24920,1,6.17260027,0,1.20E-04,0.008958494
24922,24922,1,6.17260027,0,1.20E-04,0.008958494
24923,24923,1,6.17260027,0,1.20E-04,0.008958494
24931,24931,1,6.17260027,0,1.20E-04,0.008958494
24938,24938,1,6.17260027,0,1.20E-04,0.008958494
24939,24939,1,6.17260027,0,1.20E-04,0.008958494
24940,24940,1,6.17260027,0,1.20E-04,0.008958494
24943,24943,1,6.17260027,0,1.20E-04,0.008958494
24947,24947,1,6.17260027,0,1.20E-04,0.008958494
24985,24985,1,6.17260027,0,1.20E-04,0.008958494
24986,24986,1,6.17260027,0,1.20E-04,0.008958494
25041,25041,1,6.17260027,0,1.20E-04,0.008958494
25045,25045,1,6.17260027,0,1.20E-04,0.008958494
25059,25059,35,6.141955836,72707.84465,0.003840161,0.049581252
25099,25099,1,6.17260027,0,1.20E-04,0.008958494
25128,25128,1,6.17260027,0,1.20E-04,0.008958494
1210,1210,1,5.579540333,0,1.14E-04,0.016621683
1213,1213,1,5.579540333,0,1.14E-04,0.016621683
8442,8442,1,5.579540333,0,1.14E-04,0.016621683
24830,24830,1,5.579540333,0,1.14E-04,0.016621683
24831,24831,5,5.246958089,6651,4.99E-04,0.041720527
24837,24837,1,5.579540333,0,1.14E-04,0.016621683
24840,24840,1,5.579540333,0,1.14E-04,0.016621683
24841,24841,1,5.579540333,0,1.14E-04,0.016621683
24842,24842,12,5.231635872,44124,0.001224817,0.049948745
24847,24847,5,5.575033799,11079,5.53E-04,0.020103884
24849,24849,3,5.248760703,2218,2.92E-04,0.039904917
24855,24855,1,5.579540333,0,1.14E-04,0.016621683
24858,24858,1,5.579540333,0,1.14E-04,0.016621683
24860,24860,7,5.523659306,16766.05909,6.78E-04,0.02713373
24863,24863,2,5.24966201,0,1.91E-04,0.039025711
24866,24866,1,5.579540333,0,1.14E-04,0.016621683
24867,24867,2,5.569175304,0,1.97E-04,0.019409822
24868,24868,2,5.578639027,2218,2.27E-04,0.01743404
24870,24870,6,5.573231185,12833.30114,6.33E-04,0.021131514
24873,24873,1,5.579540333,0,1.14E-04,0.016621683
24875,24875,1,5.579540333,0,1.14E-04,0.016621683
24878,24878,2,5.578639027,314.0231283,1.98E-04,0.018816487
24884,24884,1,5.579540333,0,1.14E-04,0.016621683
24894,24894,2,5.24966201,0,1.91E-04,0.039025711
24899,24899,2,5.450202794,775.5035799,1.89E-04,0.022177317
24941,24941,5,5.187922488,14765.1447,4.43E-04,0.051805845
24976,24976,3,5.563316809,3900.477827,2.96E-04,0.021440445
25000,25000,1,5.579540333,0,1.14E-04,0.016621683
25020,25020,1,5.579540333,0,1.14E-04,0.016621683
25048,25048,2,5.24966201,0,1.91E-04,0.039025711
25074,25074,1,5.579540333,0,1.14E-04,0.016621683
25083,25083,1,5.579540333,0,1.14E-04,0.016621683
25133,25133,1,5.579540333,0,1.14E-04,0.016621683
30146,30146,1,5.579540333,0,1.14E-04,0.016621683
37371,37371,1,5.579540333,0,1.14E-04,0.016621683
83791,83791,1,5.579540333,0,1.14E-04,0.016621683
84108,84108,1,5.579540333,0,1.14E-04,0.016621683
84109,84109,2,5.24966201,0,1.91E-04,0.039025711
84110,84110,1,5.579540333,0,1.14E-04,0.016621683
84116,84116,1,5.579540333,0,1.14E-04,0.016621683
84117,84117,1,5.579540333,0,1.14E-04,0.016621683
84120,84120,1,5.579540333,0,1.14E-04,0.016621683
84121,84121,1,5.579540333,0,1.14E-04,0.016621683
84122,84122,1,5.579540333,0,1.14E-04,0.016621683
84123,84123,1,5.579540333,0,1.14E-04,0.016621683
84126,84126,1,5.579540333,0,1.14E-04,0.016621683
84133,84133,1,5.579540333,0,1.14E-04,0.016621683
84134,84134,1,5.579540333,0,1.14E-04,0.016621683
84153,84153,1,5.579540333,0,1.14E-04,0.016621683
84174,84174,1,5.579540333,0,1.14E-04,0.016621683
84197,84197,1,5.579540333,0,1.14E-04,0.016621683
84210,84210,1,5.579540333,0,1.14E-04,0.016621683
84231,84231,1,5.579540333,0,1.14E-04,0.016621683
84254,84254,1,5.579540333,0,1.14E-04,0.016621683
84283,84283,1,5.579540333,0,1.14E-04,0.016621683
89031,89031,1,5.579540333,0,1.14E-04,0.016621683
89121,89121,1,5.579540333,0,1.14E-04,0.016621683
89302,89302,1,5.579540333,0,1.14E-04,0.016621683
195289,195289,1,6.246507436,0,1.21E-04,0.003470012
195323,195323,1,6.246507436,0,1.21E-04,0.003470012
195374,195374,1,6.246507436,0,1.21E-04,0.003470012
24897,24897,11,5.557908968,21231.59557,0.001032813,0.043162454
24907,24907,5,6.013970257,4982.949865,4.74E-04,0.015719617
24946,24946,1,6.142857143,0,1.16E-04,0.006800347
24949,24949,2,5.585849482,2389.050683,1.92E-04,0.029204375
24950,24950,4,6.085173502,138045,4.25E-04,0.009969093
24954,24954,1,6.142857143,0,1.16E-04,0.006800347
24955,24955,1,6.142857143,0,1.16E-04,0.006800347
24962,24962,1,6.142857143,0,1.16E-04,0.006800347
24963,24963,1,6.142857143,0,1.16E-04,0.006800347
24971,24971,1,6.142857143,0,1.16E-04,0.006800347
24974,24974,1,6.142857143,0,1.16E-04,0.006800347
24979,24979,1,6.142857143,0,1.16E-04,0.006800347
24999,24999,1,6.142857143,0,1.16E-04,0.006800347
25008,25008,1,6.142857143,0,1.16E-04,0.006800347
25010,25010,1,6.142857143,0,1.16E-04,0.006800347
25011,25011,1,6.142857143,0,1.16E-04,0.006800347
25017,25017,1,6.142857143,0,1.16E-04,0.006800347
25030,25030,1,6.142857143,0,1.16E-04,0.006800347
25032,25032,1,6.142857143,0,1.16E-04,0.006800347
25036,25036,3,6.119423164,16220.03272,3.16E-04,0.008568151
25060,25060,1,6.142857143,0,1.16E-04,0.006800347
25062,25062,1,6.142857143,0,1.16E-04,0.006800347
25069,25069,1,6.142857143,0,1.16E-04,0.006800347
2541,2541,1,5.864803966,0,1.20E-04,0.006150536
3504,3504,1,5.864803966,0,1.20E-04,0.006150536
30877,30877,1,5.864803966,0,1.20E-04,0.006150536
24843,24843,1,6.231185219,0,1.23E-04,0.004458212
24844,24844,1,6.231185219,0,1.23E-04,0.004458212
24845,24845,1,6.231185219,0,1.23E-04,0.004458212
24848,24848,1,6.231185219,0,1.23E-04,0.004458212
24850,24850,1,6.231185219,0,1.23E-04,0.004458212
24857,24857,1,6.231185219,0,1.23E-04,0.004458212
24859,24859,10,6.223073457,19926,0.00113976,0.012135143
24887,24887,1,6.231185219,0,1.23E-04,0.004458212
25023,25023,2,6.230283912,2218,2.40E-04,0.005234957
25061,25061,1,6.231185219,0,1.23E-04,0.004458212
24854,24854,2,6.573681839,2218,2.51E-04,0.002984401
24874,24874,1,6.574583146,0,1.30E-04,0.002213484
25016,25016,1,6.574583146,0,1.30E-04,0.002213484
25132,25132,1,6.574583146,0,1.30E-04,0.002213484
190919,190919,1,6.24831005,0,1.19E-04,0.003224538
75076,75076,1,6.417305092,0,1.10E-04,0.005555634
80907,80907,1,6.417305092,0,1.10E-04,0.005555634
24876,24876,1,7.573231185,0,1.43E-04,9.58E-04
24903,24903,1,7.222622803,0,1.33E-04,0.002063549
24911,24911,1,7.222622803,0,1.33E-04,0.002063549
24915,24915,1,7.222622803,0,1.33E-04,0.002063549
24917,24917,1,7.222622803,0,1.33E-04,0.002063549
24937,24937,1,7.222622803,0,1.33E-04,0.002063549
24951,24951,1,7.222622803,0,1.33E-04,0.002063549
24967,24967,1,7.222622803,0,1.33E-04,0.002063549
24973,24973,1,7.222622803,0,1.33E-04,0.002063549
25051,25051,1,7.222622803,0,1.33E-04,0.002063549
84078,84078,1,6.523208653,0,1.18E-04,0.002788139
96338,96338,1,6.523208653,0,1.18E-04,0.002788139
99038,99038,1,6.523208653,0,1.18E-04,0.002788139
107039,107039,1,6.523208653,0,1.18E-04,0.002788139
24869,24869,1,6.111762055,0,1.12E-04,0.006381635
24871,24871,2,5.672374944,0,1.89E-04,0.028785663
24888,24888,1,6.578188373,0,1.32E-04,0.001842091
24872,24872,3,6.556557008,2401.77379,3.22E-04,0.004214086
24935,24935,1,6.572780532,0,1.26E-04,0.002346466
24970,24970,1,6.572780532,0,1.26E-04,0.002346466
25013,25013,1,6.572780532,0,1.26E-04,0.002346466
25018,25018,1,6.572780532,0,1.26E-04,0.002346466
24980,24980,2,6.551149166,635.4726475,2.07E-04,0.005093063
24984,24984,1,7.556106354,0,1.27E-04,0.001104419
84491,84491,2,5.672374944,214.3127706,1.97E-04,0.024312969
24882,24882,25,5.994141505,36647.9056,0.002283204,0.047621474
2168,2168,1,6.993690852,0,1.14E-04,0.005050247
10644,10644,1,6.993690852,0,1.14E-04,0.005050247
24883,24883,1,6.993690852,0,1.14E-04,0.005050247
24890,24890,2,5.653898152,1858.340186,1.90E-04,0.027454275
24891,24891,1,6.993690852,0,1.14E-04,0.005050247
24892,24892,1,6.993690852,0,1.14E-04,0.005050247
24896,24896,1,6.993690852,0,1.14E-04,0.005050247
24909,24909,1,6.993690852,0,1.14E-04,0.005050247
24933,24933,1,6.993690852,0,1.14E-04,0.005050247
25058,25058,1,6.993690852,0,1.14E-04,0.005050247
25100,25100,1,6.993690852,0,1.14E-04,0.005050247
25110,25110,1,6.993690852,0,1.14E-04,0.005050247
80868,80868,1,6.993690852,0,1.14E-04,0.005050247
80873,80873,1,6.993690852,0,1.14E-04,0.005050247
80880,80880,1,6.993690852,0,1.14E-04,0.005050247
80882,80882,1,6.993690852,0,1.14E-04,0.005050247
80937,80937,1,6.993690852,0,1.14E-04,0.005050247
691,691,1,6.557458315,0,1.16E-04,0.003988644
24961,24961,1,6.557458315,0,1.16E-04,0.003988644
